time,kapasite_faktoru
33099,0
33100,0
33101,0
33102,0
33103,0
33104,0
33105,0
33106,0
33107,0.000102805
33108,0.00755617
33109,0.066566261
33110,0.26683047
33111,0.527801053
33112,0.731612036
33113,0.842127449
33114,0.89727207
33115,0.866430559
33116,0.86951471
33117,0.82213187
33118,0.729812948
33119,0.552474261
33120,0.309391755
33121,0.096996551
33122,0.010434711
33123,0
33124,0
33125,0
33126,0
33127,0
33128,0
33129,0
33130,0
33131,0.000102805
33132,0.007401963
33133,0.078440242
33134,0.297414968
33135,0.562137935
33136,0.779313572
33137,0.882684036
33138,0.913104045
33139,0.925142515
33140,0.934292164
33141,0.871375482
33142,0.766874163
33143,0.5716474
33144,0.30276083
33145,0.092164714
33146,0.00755617
33147,0
33148,0
33149,0
33150,0
33151,0
33152,0
33153,0
33154,0
33155,0
33156,0.010078526
33157,0.067154245
33158,0.288881823
33159,0.568816933
33160,0.776208212
33161,0.87979606
33162,0.826439156
33163,0.826493052
33164,0.931848684
33165,0.878448663
33166,0.772543294
33167,0.576362354
33168,0.334208244
33169,0.09717424
33170,0.006844775
33171,0
33172,0
33173,0
33174,0
33175,0
33176,0
33177,0
33178,0
33179,0
33180,0.005281795
33181,0.070549684
33182,0.288342865
33183,0.548713776
33184,0.762518663
33185,0.870310388
33186,0.915787717
33187,0.917674072
33188,0.903391668
33189,0.885077854
33190,0.768932271
33191,0.563427347
33192,0.314644045
33193,0.094209968
33194,0.008569442
33195,0
33196,0
33197,0
33198,0
33199,0
33200,0
33201,0
33202,0
33203,0
33204,0.006579522
33205,0.061374606
33206,0.242311469
33207,0.47526768
33208,0.658620461
33209,0.763738609
33210,0.804490525
33211,0.814154199
33212,0.793798802
33213,0.765075075
33214,0.653326001
33215,0.471926516
33216,0.272433344
33217,0.07838884
33218,0.006168302
33219,0
33220,0
33221,0
33222,0
33223,0
33224,0
33225,0
33226,0
33227,0
33228,0.006425315
33229,0.060654971
33230,0.248479771
33231,0.498296008
33232,0.706013582
33233,0.810360693
33234,0.861804333
33235,0.866276352
33236,0.843864854
33237,0.748523464
33238,0.624129371
33239,0.447664528
33240,0.239175915
33241,0.065589613
33242,0.002570126
33243,0
33244,0
33245,0
33246,0
33247,0
33248,0
33249,0
33250,0
33251,0
33252,0.00673373
33253,0.060397958
33254,0.242003054
33255,0.494800636
33256,0.704728519
33257,0.799000737
33258,0.844995709
33259,0.884534526
33260,0.843104097
33261,0.773710698
33262,0.636465975
33263,0.4756789
33264,0.217484053
33265,0.064818575
33266,0.004420617
33267,0
33268,0
33269,0
33270,0
33271,0
33272,0
33273,0
33274,0
33275,0
33276,0.005243057
33277,0.07247755
33278,0.270171634
33279,0.54142272
33280,0.737780338
33281,0.852407953
33282,0.904365617
33283,0.915879781
33284,0.904725435
33285,0.725083916
33286,0.631222919
33287,0.427925961
33288,0.248017148
33289,0.081267381
33290,0.007813183
33291,0
33292,0
33293,0
33294,0
33295,0
33296,0
33297,0
33298,0
33299,0
33300,0.00632251
33301,0.052224958
33302,0.223292537
33303,0.46097778
33304,0.661756014
33305,0.771808805
33306,0.816004689
33307,0.833532948
33308,0.786396839
33309,0.720817507
33310,0.631788346
33311,0.44159903
33312,0.225605651
33313,0.061374606
33314,0.003392566
33315,0
33316,0
33317,0
33318,0
33319,0
33320,0
33321,0
33322,0
33323,0
33324,0.00714495
33325,0.05798204
33326,0.23845628
33327,0.4756789
33328,0.666279436
33329,0.788309013
33330,0.816374788
33331,0.808602727
33332,0.790200625
33333,0.714700608
33334,0.674915059
33335,0.482464032
33336,0.258246249
33337,0.083426286
33338,0.004317811
33339,0
33340,0
33341,0
33342,0
33343,0
33344,0
33345,0
33346,0
33347,0
33348,0.004552593
33349,0.052789614
33350,0.232898365
33351,0.479147592
33352,0.670919165
33353,0.807087723
33354,0.855365667
33355,0.859212352
33356,0.84192273
33357,0.798800982
33358,0.699360081
33359,0.477357247
33360,0.258372423
33361,0.064861658
33362,0.003734149
33363,0
33364,0
33365,0
33366,0
33367,0
33368,0
33369,0
33370,0
33371,0
33372,0.006063777
33373,0.049194838
33374,0.225826801
33375,0.447252474
33376,0.623493226
33377,0.734206062
33378,0.777278441
33379,0.785200473
33380,0.771899284
33381,0.721736198
33382,0.624520156
33383,0.447496981
33384,0.219714123
33385,0.0547207
33386,0.00205386
33387,0
33388,0
33389,0
33390,0
33391,0
33392,0
33393,0
33394,0
33395,0
33396,0.00581927
33397,0.057263574
33398,0.250864333
33399,0.508721571
33400,0.70334926
33401,0.812839561
33402,0.864675076
33403,0.84941783
33404,0.850249154
33405,0.797288906
33406,0.648530758
33407,0.484564265
33408,0.253602813
33409,0.069488931
33410,0.003178593
33411,0
33412,0
33413,0
33414,0
33415,0
33416,0
33417,0
33418,0
33419,0
33420,0.004694537
33421,0.046016245
33422,0.226511421
33423,0.51517656
33424,0.731663188
33425,0.848782112
33426,0.757179954
33427,0.909312301
33428,0.879140119
33429,0.833035851
33430,0.708190502
33431,0.518306251
33432,0.272527667
33433,0.068853213
33434,0.002885184
33435,0
33436,0
33437,0
33438,0
33439,0
33440,0
33441,0
33442,0
33443,0
33444,0.009486877
33445,0.064109774
33446,0.280792008
33447,0.555520239
33448,0.777434926
33449,0.898465964
33450,0.924814054
33451,0.949118064
33452,0.93288279
33453,0.884920268
33454,0.757629847
33455,0.519577688
33456,0.273016681
33457,0.069880143
33458,0.002542874
33459,0
33460,0
33461,0
33462,0
33463,0
33464,0
33465,0
33466,0
33467,0
33468,0.005574763
33469,0.052177825
33470,0.234286749
33471,0.477033445
33472,0.678996348
33473,0.782227266
33474,0.816203979
33475,0.843833287
33476,0.819969389
33477,0.768094753
33478,0.656061578
33479,0.428132015
33480,0.254825349
33481,0.063082844
33482,0.003618706
33483,0
33484,0
33485,0
33486,0
33487,0
33488,0
33489,0
33490,0
33491,0
33492,0.007775327
33493,0.061469097
33494,0.232183987
33495,0.468231187
33496,0.649410984
33497,0.746186912
33498,0.777963061
33499,0.790687213
33500,0.75019683
33501,0.719095521
33502,0.60755136
33503,0.450920081
33504,0.219127306
33505,0.055992137
33506,0.002836283
33507,0
33508,0
33509,0
33510,0
33511,0
33512,0
33513,0
33514,0
33515,0
33516,0.003529538
33517,0.045270163
33518,0.217092173
33519,0.478022232
33520,0.676290201
33521,0.824581956
33522,0.868317537
33523,0.858086992
33524,0.858445061
33525,0.775731102
33526,0.68958991
33527,0.493623814
33528,0.23560946
33529,0.065987018
33530,0.037188032
33531,0
33532,0
33533,0
33534,0
33535,0
33536,0
33537,0
33538,0
33539,0
33540,0.004987946
33541,0.051150895
33542,0.232917509
33543,0.460553663
33544,0.565251623
33545,0.765747484
33546,0.752544098
33547,0.663250088
33548,0.597086454
33549,0.609703023
33550,0.533563497
33551,0.375171767
33552,0.229298803
33553,0.058926223
33554,0.002151663
33555,0
33556,0
33557,0
33558,0
33559,0
33560,0
33561,0
33562,0
33563,0
33564,0.01437702
33565,0.041761821
33566,0.202158509
33567,0.420601195
33568,0.717139463
33569,0.807753812
33570,0.856801946
33571,0.893575821
33572,0.880362654
33573,0.832546837
33574,0.712004813
33575,0.530727214
33576,0.243773626
33577,0.058241603
33578,0.00581927
33579,0
33580,0
33581,0
33582,0
33583,0
33584,0
33585,0
33586,0
33587,0
33588,0.004841242
33589,0.062544928
33590,0.266659495
33591,0.536253076
33592,0.752348493
33593,0.867755866
33594,0.895874188
33595,0.914153542
33596,0.893722525
33597,0.830346273
33598,0.731076371
33599,0.503538019
33600,0.23502027
33601,0.054867404
33602,0.001515944
33603,0
33604,0
33605,0
33606,0
33607,0
33608,0
33609,0
33610,0
33611,0
33612,0.004303326
33613,0.052422332
33614,0.25350501
33615,0.511166642
33616,0.718753211
33617,0.830052864
33618,0.862621216
33619,0.750333753
33620,0.725843918
33621,0.672736965
33622,0.671318824
33623,0.497718749
33624,0.234873566
33625,0.049683852
33626,0.002445071
33627,0
33628,0
33629,0
33630,0
33631,0
33632,0
33633,0
33634,0
33635,0
33636,0.004645636
33637,0.048363514
33638,0.232819706
33639,0.499919314
33640,0.696356356
33641,0.809074151
33642,0.843354053
33643,0.837730388
33644,0.802765866
33645,0.738362684
33646,0.602856823
33647,0.39820434
33648,0.184309488
33649,0.028754041
33650,0.001075831
33651,0
33652,0
33653,0
33654,0
33655,0
33656,0
33657,0
33658,0
33659,0
33660,0.004058819
33661,0.048510218
33662,0.231743874
33663,0.473072429
33664,0.66877595
33665,0.777337123
33666,0.820370381
33667,0.828928129
33668,0.813181871
33669,0.754206747
33670,0.640021909
33671,0.445443121
33672,0.188955124
33673,0.039561256
33674,0.000293409
33675,0
33676,0
33677,0
33678,0
33679,0
33680,0
33681,0
33682,0
33683,0
33684,0.003961016
33685,0.056041038
33686,0.254336335
33687,0.523489803
33688,0.731565385
33689,0.834307288
33690,0.891130749
33691,0.882621901
33692,0.881839476
33693,0.815089027
33694,0.69718768
33695,0.459380029
33696,0.222843814
33697,0.040832694
33698,0.00034231
33699,0
33700,0
33701,0
33702,0
33703,0
33704,0
33705,0
33706,0
33707,0
33708,0.002787381
33709,0.054525094
33710,0.262160563
33711,0.528233241
33712,0.735966514
33713,0.847070562
33714,0.880372435
33715,0.884274769
33716,0.871227868
33717,0.818120915
33718,0.700072864
33719,0.504222639
33720,0.196828254
33721,0.023472686
33722,0.000293409
33723,0
33724,0
33725,0
33726,0
33727,0
33728,0
33729,0
33730,0
33731,0
33732,0.003716509
33733,0.054525094
33734,0.259617689
33735,0.524516733
33736,0.727408764
33737,0.834845204
33738,0.85968713
33739,0.861496483
33740,0.836556754
33741,0.757580946
33742,0.66398361
33743,0.467057553
33744,0.194921098
33745,0.036284861
33746,0.00034231
33747,0
33748,0
33749,0
33750,0
33751,0
33752,0
33753,0
33754,0
33755,0
33756,0.003716509
33757,0.057508081
33758,0.267295214
33759,0.538649246
33760,0.736015415
33761,0.839344136
33762,0.847999689
33763,0.854454677
33764,0.825945144
33765,0.776310193
33766,0.645009855
33767,0.442117824
33768,0.171008299
33769,0.021614432
33770,0.00034231
33771,0
33772,0
33773,0
33774,0
33775,0
33776,0
33777,0
33778,0
33779,0
33780,0.003386112
33781,0.045825376
33782,0.22154199
33783,0.450849463
33784,0.664851712
33785,0.799212618
33786,0.791718024
33787,0.737359647
33788,0.757224835
33789,0.625482522
33790,0.515185582
33791,0.326827485
33792,0.129530053
33793,0.021084188
33794,0.000135444
33795,0
33796,0
33797,0
33798,0
33799,0
33800,0
33801,0
33802,0
33803,0
33804,0.003024926
33805,0.041671746
33806,0.213415323
33807,0.440645981
33808,0.623270262
33809,0.733206017
33810,0.788602802
33811,0.77469717
33812,0.704627236
33813,0.590176666
33814,0.477261133
33815,0.361275526
33816,0.169666762
33817,0.031242522
33818,0.000180593
33819,0
33820,0
33821,0
33822,0
33823,0
33824,0
33825,0
33826,0
33827,0
33828,0.003476408
33829,0.043748561
33830,0.218968546
33831,0.460240279
33832,0.645167117
33833,0.759482242
33834,0.800205877
33835,0.806571767
33836,0.788828542
33837,0.730181091
33838,0.599296593
33839,0.389086789
33840,0.170660021
33841,0.031468263
33842,0.000135444
33843,0
33844,0
33845,0
33846,0
33847,0
33848,0
33849,0
33850,0
33851,0
33852,0.002749227
33853,0.042377375
33854,0.207880857
33855,0.445492643
33856,0.621168265
33857,0.718922932
33858,0.750735419
33859,0.725913823
33860,0.730312588
33861,0.661385533
33862,0.578987264
33863,0.468703976
33864,0.208273603
33865,0.034758088
33866,0.000117824
33867,0
33868,0
33869,0
33870,0
33871,0
33872,0
33873,0
33874,0
33875,0
33876,0.003102699
33877,0.040845662
33878,0.213222213
33879,0.434377909
33880,0.651881062
33881,0.74830039
33882,0.836118564
33883,0.859644094
33884,0.871897793
33885,0.803638407
33886,0.669829588
33887,0.421338717
33888,0.200104471
33889,0.031694663
33890,3.93E-05
33891,0
33892,0
33893,0
33894,0
33895,0
33896,0
33897,0
33898,0
33899,0
33900,0.002592129
33901,0.042416649
33902,0.226968349
33903,0.479504511
33904,0.705058972
33905,0.808626291
33906,0.864357055
33907,0.888330317
33908,0.85768036
33909,0.782862104
33910,0.661385533
33911,0.445963939
33912,0.182273768
33913,0.02360408
33914,0.000117824
33915,0
33916,0
33917,0
33918,0
33919,0
33920,0
33921,0
33922,0
33923,0
33924,0.001649536
33925,0.035465032
33926,0.223394353
33927,0.484963691
33928,0.71008613
33929,0.82692829
33930,0.86675281
33931,0.885730333
33932,0.863335914
33933,0.734907725
33934,0.693276569
33935,0.477540778
33936,0.184708798
33937,0.028749062
33938,7.85E-05
33939,0
33940,0
33941,0
33942,0
33943,0
33944,0
33945,0
33946,0
33947,0
33948,0.001374614
33949,0.032912178
33950,0.236904842
33951,0.501341231
33952,0.711971315
33953,0.826024972
33954,0.872447638
33955,0.878967235
33956,0.862982442
33957,0.820251595
33958,0.691312836
33959,0.4596708
33960,0.195352235
33961,0.026706779
33962,0
33963,0
33964,0
33965,0
33966,0
33967,0
33968,0
33969,0
33970,0
33971,0
33972,0.002238656
33973,0.038292808
33974,0.236158623
33975,0.509431814
33976,0.730862434
33977,0.851239314
33978,0.904495773
33979,0.911604488
33980,0.890239066
33981,0.844641168
33982,0.70293814
33983,0.478012074
33984,0.2026966
33985,0.024743045
33986,0
33987,0
33988,0
33989,0
33990,0
33991,0
33992,0
33993,0
33994,0
33995,0
33996,0.001610262
33997,0.028670513
33998,0.208234329
33999,0.471571027
34000,0.697675333
34001,0.806230536
34002,0.863296639
34003,0.859172798
34004,0.847547494
34005,0.79963239
34006,0.665902121
34007,0.407474757
34008,0.177010962
34009,0.024075376
34010,3.93E-05
34011,0
34012,0
34013,0
34014,0
34015,0
34016,0
34017,0
34018,0
34019,0
34020,0.002120832
34021,0.031105543
34022,0.187065279
34023,0.435516875
34024,0.645243641
34025,0.746140282
34026,0.788831855
34027,0.81239666
34028,0.759218749
34029,0.696182895
34030,0.560056871
34031,0.387130475
34032,0.143038368
34033,0.019676612
34034,0
34035,0
34036,0
34037,0
34038,0
34039,0
34040,0
34041,0
34042,0
34043,0
34044,0.002277931
34045,0.029416732
34046,0.167938512
34047,0.39675277
34048,0.564455634
34049,0.585781783
34050,0.563552317
34051,0.615355614
34052,0.529344074
34053,0.434495733
34054,0.372795218
34055,0.277475581
34056,0.100582444
34057,0.018262724
34058,0
34059,0
34060,0
34061,0
34062,0
34063,0
34064,0
34065,0
34066,0
34067,0
34068,0.003338347
34069,0.041945353
34070,0.213340037
34071,0.47663746
34072,0.668180052
34073,0.803167111
34074,0.85347797
34075,0.881417974
34076,0.85768036
34077,0.806034162
34078,0.672500266
34079,0.431078837
34080,0.176461116
34081,0.019166042
34082,0.000314197
34083,0
34084,0
34085,0
34086,0
34087,0
34088,0
34089,0
34090,0
34091,0
34092,0.001570987
34093,0.03511156
34094,0.204935256
34095,0.469253821
34096,0.702702492
34097,0.844641168
34098,0.886350873
34099,0.888039685
34100,0.862079124
34101,0.805405768
34102,0.67387488
34103,0.423498824
34104,0.160633422
34105,0.011703853
34106,0
34107,0
34108,0
34109,0
34110,0
34111,0
34112,0
34113,0
34114,0
34115,0.000746219
34116,0.007580012
34117,0.04057074
34118,0.207016814
34119,0.464972882
34120,0.685618008
34121,0.794133936
34122,0.861254356
34123,0.858206641
34124,0.823864865
34125,0.782390808
34126,0.643515556
34127,0.416233009
34128,0.164521615
34129,0.018301999
34130,0
34131,0
34132,0
34133,0
34134,0
34135,0
34136,0
34137,0
34138,0
34139,0.000746219
34140,0.007776386
34141,0.040767113
34142,0.241617803
34143,0.442115021
34144,0.682397484
34145,0.799436017
34146,0.866202965
34147,0.859934725
34148,0.840556602
34149,0.77669598
34150,0.625920501
34151,0.410381083
34152,0.169588048
34153,0.017398681
34154,0
34155,0
34156,0
34157,0
34158,0
34159,0
34160,0
34161,0
34162,0
34163,0.000706944
34164,0.007422914
34165,0.04115986
34166,0.200536492
34167,0.464815783
34168,0.672146794
34169,0.783294125
34170,0.830934307
34171,0.824807457
34172,0.807526599
34173,0.747829093
34174,0.623171274
34175,0.40464698
34176,0.150893303
34177,0.017948527
34178,0
34179,0
34180,0
34181,0
34182,0
34183,0
34184,0
34185,0
34186,0
34187,0.000628395
34188,0.00781566
34189,0.041513332
34190,0.203835565
34191,0.490854893
34192,0.67261809
34193,0.819309003
34194,0.86742048
34195,0.849393404
34196,0.832780216
34197,0.785611331
34198,0.633932535
34199,0.389801153
34200,0.151128951
34201,0.011311107
34202,0
34203,0
34204,0
34205,0
34206,0
34207,0
34208,0
34209,0
34210,0
34211,0.000392747
34212,0.006126849
34213,0.032990727
34214,0.177010962
34215,0.415447516
34216,0.63691741
34217,0.770333482
34218,0.801949596
34219,0.80873626
34220,0.774095996
34221,0.676427734
34222,0.539476941
34223,0.336583968
34224,0.090410303
34225,0.011860952
34226,0
34227,0
34228,0
34229,0
34230,0
34231,0
34232,0
34233,0
34234,0
34235,0.000602369
34236,0.006907159
34237,0.038953164
34238,0.200749347
34239,0.460410334
34240,0.677584262
34241,0.769907277
34242,0.878309514
34243,0.859499554
34244,0.821229074
34245,0.747820431
34246,0.629073518
34247,0.370095215
34248,0.126376914
34249,0.00899537
34250,0
34251,0
34252,0
34253,0
34254,0
34255,0
34256,0
34257,0
34258,0
34259,0.000432021
34260,0.006009025
34261,0.03393332
34262,0.17422246
34263,0.422948979
34264,0.655297958
34265,0.824100513
34266,0.878040352
34267,0.848372262
34268,0.829983496
34269,0.750735419
34270,0.594068739
34271,0.344281804
34272,0.126032433
34273,0.007737111
34274,0
34275,0
34276,0
34277,0
34278,0
34279,0
34280,0
34281,0
34282,0
34283,0.00058912
34284,0.00663742
34285,0.036368349
34286,0.188282794
34287,0.451423119
34288,0.647639397
34289,0.796372592
34290,0.847154747
34291,0.838121572
34292,0.814596042
34293,0.749164432
34294,0.57348881
34295,0.370129104
34296,0.131098866
34297,0.009583021
34298,0
34299,0
34300,0
34301,0
34302,0
34303,0
34304,0
34305,0
34306,0
34307,0.000542537
34308,0.006665452
34309,0.036737494
34310,0.190081652
34311,0.449375502
34312,0.665111395
34313,0.798304186
34314,0.840738316
34315,0.836863053
34316,0.826221581
34317,0.751180988
34318,0.593147761
34319,0.360941999
34320,0.136409259
34321,0.010773231
34322,0
34323,0
34324,0
34325,0
34326,0
34327,0
34328,0
34329,0
34330,0
34331,0.000503784
34332,0.0051541
34333,0.033947304
34334,0.181633579
34335,0.421822382
34336,0.651896748
34337,0.77935415
34338,0.815781622
34339,0.827306655
34340,0.793692623
34341,0.69700481
34342,0.547690925
34343,0.335597779
34344,0.113080175
34345,0.006742958
34346,0
34347,0
34348,0
34349,0
34350,0
34351,0
34352,0
34353,0
34354,0
34355,0.000645039
34356,0.004837793
34357,0.024995263
34358,0.134316617
34359,0.35299771
34360,0.547342152
34361,0.653330596
34362,0.772107408
34363,0.772122909
34364,0.667785327
34365,0.616864371
34366,0.488554411
34367,0.248636877
34368,0.08234934
34369,0.007479258
34370,0
34371,0
34372,0
34373,0
34374,0
34375,0
34376,0
34377,0
34378,0
34379,0.000426279
34380,0.005657884
34381,0.03491612
34382,0.188027763
34383,0.462938923
34384,0.689990584
34385,0.827601175
34386,0.865578752
34387,0.841606375
34388,0.799273002
34389,0.781679308
34390,0.618375723
34391,0.360438215
34392,0.115599096
34393,0.007944289
34394,0
34395,0
34396,0
34397,0
34398,0
34399,0
34400,0
34401,0
34402,0
34403,0.000426279
34404,0.005967905
34405,0.033831046
34406,0.186981442
34407,0.460342496
34408,0.695028426
34409,0.811751349
34410,0.862284779
34411,0.867880659
34412,0.84771379
34413,0.784353239
34414,0.59946444
34415,0.3602057
34416,0.118776812
34417,0.006975473
34418,0
34419,0
34420,0
34421,0
34422,0
34423,0
34424,0
34425,0
34426,0
34427,0.000426279
34428,0.006277926
34429,0.034799862
34430,0.191864273
34431,0.463713975
34432,0.68785919
34433,0.831476438
34434,0.879955978
34435,0.868213931
34436,0.867632642
34437,0.778501592
34438,0.628955191
34439,0.38481362
34440,0.120636938
34441,0.006161668
34442,0
34443,0
34444,0
34445,0
34446,0
34447,0
34448,0
34449,0
34450,0
34451,0.000387526
34452,0.00678171
34453,0.033676036
34454,0.182021105
34455,0.446817828
34456,0.644650007
34457,0.758970266
34458,0.802993254
34459,0.773424997
34460,0.725410488
34461,0.625932486
34462,0.504830516
34463,0.260378924
34464,0.065569451
34465,0.002906447
34466,0
34467,0
34468,0
34469,0
34470,0
34471,0
34472,0
34473,0
34474,0
34475,0.000387526
34476,0.006394184
34477,0.034343843
34478,0.205429259
34479,0.485963391
34480,0.726370289
34481,0.844731767
34482,0.881254284
34483,0.898010277
34484,0.872618808
34485,0.7683593
34486,0.599175273
34487,0.352765194
34488,0.091843734
34489,0.004379047
34490,0
34491,0
34492,0
34493,0
34494,0
34495,0
34496,0
34497,0
34498,0
34499,0.000387526
34500,0.006704205
34501,0.040729015
34502,0.175200642
34503,0.448794213
34504,0.677240969
34505,0.799273002
34506,0.826981133
34507,0.811201061
34508,0.762256489
34509,0.684952742
34510,0.425000101
34511,0.254256008
34512,0.084945766
34513,0.004456552
34514,0
34515,0
34516,0
34517,0
34518,0
34519,0
34520,0
34521,0
34522,0
34523,0.000348774
34524,0.006432937
34525,0.040875819
34526,0.179684959
34527,0.454894057
34528,0.684087744
34529,0.80410525
34530,0.783868106
34531,0.786397749
34532,0.800491475
34533,0.776640555
34534,0.619200393
34535,0.364308746
34536,0.116443884
34537,0.00550097
34538,0
34539,0
34540,0
34541,0
34542,0
34543,0
34544,0
34545,0
34546,0
34547,0.000387526
34548,0.006704205
34549,0.033714788
34550,0.193685647
34551,0.471658265
34552,0.696617284
34553,0.818533059
34554,0.86392789
34555,0.857277939
34556,0.831011406
34557,0.766294513
34558,0.580591909
34559,0.358578089
34560,0.103740792
34561,0.004069026
34562,0
34563,0
34564,0
34565,0
34566,0
34567,0
34568,0
34569,0
34570,0
34571,0.000348774
34572,0.006704205
34573,0.034141067
34574,0.212713188
34575,0.495258616
34576,0.725255478
34577,0.846473706
34578,0.895495783
34579,0.883327457
34580,0.882102874
34581,0.777184003
34582,0.60256465
34583,0.372529036
34584,0.118583049
34585,0.002983953
34586,0
34587,0
34588,0
34589,0
34590,0
34591,0
34592,0
34593,0
34594,0
34595,0
34596,0.006975473
34597,0.03565242
34598,0.204458878
34599,0.5068069
34600,0.730525836
34601,0.864571184
34602,0.903517578
34603,0.902122483
34604,0.888404052
34605,0.803419533
34606,0.622057223
34607,0.338620484
34608,0.093626355
34609,0.002247653
34610,0
34611,0
34612,0
34613,0
34614,0
34615,0
34616,0
34617,0
34618,0
34619,0.000382443
34620,0.006730994
34621,0.031207334
34622,0.17596194
34623,0.425123434
34624,0.631451333
34625,0.753871279
34626,0.82382007
34627,0.809417273
34628,0.796322431
34629,0.715818218
34630,0.562267428
34631,0.312073338
34632,0.082722381
34633,0.001644504
34634,0
34635,0
34636,0
34637,0
34638,0
34639,0
34640,0
34641,0
34642,0
34643,0
34644,7.65E-05
34645,0.013194277
34646,0.159669876
34647,0.437897024
34648,0.663920728
34649,0.804009532
34650,0.842827478
34651,0.836517171
34652,0.786072964
34653,0.613476521
34654,0.471666725
34655,0.255663022
34656,0.065321233
34657,0.012735346
34658,0
34659,0
34660,0
34661,0
34662,0
34663,0
34664,0
34665,0
34666,0
34667,0
34668,0.000152977
34669,0.012276414
34670,0.149267431
34671,0.407837019
34672,0.618868965
34673,0.716238905
34674,0.759990364
34675,0.760143341
34676,0.703044628
34677,0.621201866
34678,0.426538472
34679,0.194892859
34680,0.039276877
34681,0.001720993
34682,0
34683,0
34684,0
34685,0
34686,0
34687,0
34688,0
34689,0
34690,0
34691,0
34692,0
34693,0.013676857
34694,0.136029276
34695,0.417821807
34696,0.663019506
34697,0.79950057
34698,0.843381512
34699,0.824094269
34700,0.797405916
34701,0.724544825
34702,0.573072611
34703,0.33530888
34704,0.088796889
34705,0.002341084
34706,0
34707,0
34708,0
34709,0
34710,0
34711,0
34712,0
34713,0
34714,0
34715,0
34716,0
34717,0.006769238
34718,0.131675061
34719,0.362555789
34720,0.607816367
34721,0.787526246
34722,0.868336413
34723,0.859035404
34724,0.813241701
34725,0.719527914
34726,0.551367808
34727,0.324617462
34728,0.084443374
34729,0.002065191
34730,0
34731,0
34732,0
34733,0
34734,0
34735,0
34736,0
34737,0
34738,0
34739,0
34740,0.00053542
34741,0.015259468
34742,0.142804147
34743,0.430095191
34744,0.664953324
34745,0.794830904
34746,0.858469389
34747,0.859693206
34748,0.820492817
34749,0.758307615
34750,0.570604681
34751,0.310046391
34752,0.080007037
34753,0.001720993
34754,0
34755,0
34756,0
34757,0
34758,0
34759,0
34760,0
34761,0
34762,0
34763,0
34764,7.65E-05
34765,0.01143504
34766,0.14184804
34767,0.421643204
34768,0.649540878
34769,0.768671816
34770,0.83077288
34771,0.844709096
34772,0.798188752
34773,0.723390586
34774,0.53790582
34775,0.230613018
34776,0.058743217
34777,0.002485878
34778,0
34779,0
34780,0
34781,0
34782,0
34783,0
34784,0
34785,0
34786,0
34787,0
34788,0
34789,0.005247124
34790,0.112718803
34791,0.346159219
34792,0.585412995
34793,0.730784767
34794,0.807860873
34795,0.809333088
34796,0.779209308
34797,0.716100368
34798,0.561404569
34799,0.329625114
34800,0.0585111
34801,0.000377491
34802,0
34803,0
34804,0
34805,0
34806,0
34807,0
34808,0
34809,0
34810,0
34811,0
34812,7.55E-05
34813,0.011815467
34814,0.147485722
34815,0.435360335
34816,0.660495949
34817,0.789522362
34818,0.824591273
34819,0.843194028
34820,0.820363374
34821,0.756529651
34822,0.57642871
34823,0.316903669
34824,0.076743914
34825,0.00041524
34826,0
34827,0
34828,0
34829,0
34830,0
34831,0
34832,0
34833,0
34834,0
34835,0
34836,7.55E-05
34837,0.012494951
34838,0.137859702
34839,0.41758051
34840,0.636714018
34841,0.776121432
34842,0.822250829
34843,0.821926187
34844,0.79378801
34845,0.719573285
34846,0.550306335
34847,0.274096193
34848,0.064248963
34849,0.00083048
34850,0
34851,0
34852,0
34853,0
34854,0
34855,0
34856,0
34857,0
34858,0
34859,0
34860,8.85E-05
34861,0.010837687
34862,0.130538832
34863,0.435453834
34864,0.67490036
34865,0.824902794
34866,0.862149048
34867,0.861706693
34868,0.849807356
34869,0.773412722
34870,0.604565985
34871,0.329819564
34872,0.07652734
34873,0.001105886
34874,0
34875,0
34876,0
34877,0
34878,0
34879,0
34880,0
34881,0
34882,0
34883,0
34884,0
34885,0.001829297
34886,0.097207983
34887,0.388321429
34888,0.586736322
34889,0.766943331
34890,0.807996153
34891,0.80429502
34892,0.803401641
34893,0.699514599
34894,0.558233325
34895,0.325827544
34896,0.074916086
34897,0.00119117
34898,0
34899,0
34900,0
34901,0
34902,0
34903,0
34904,0
34905,0
34906,0
34907,0
34908,0.000188745
34909,0.012192958
34910,0.120721612
34911,0.383077835
34912,0.59481252
34913,0.688241535
34914,0.747960606
34915,0.744563187
34916,0.644452582
34917,0.535319943
34918,0.409426705
34919,0.235025877
34920,0.047526113
34921,0.000226495
34922,0
34923,0
34924,0
34925,0
34926,0
34927,0
34928,0
34929,0
34930,0
34931,0
34932,8.51E-05
34933,0.007700063
34934,0.098739487
34935,0.354755959
34936,0.547342628
34937,0.654845723
34938,0.582652311
34939,0.580397596
34940,0.384024709
34941,0.231044444
34942,0.158255447
34943,0.07785147
34944,0.014591833
34945,0.000425418
34946,0
34947,0
34948,0
34949,0
34950,0
34951,0
34952,0
34953,0
34954,0
34955,0
34956,0
34957,0.002552507
34958,0.056708202
34959,0.177824668
34960,0.412357539
34961,0.634978709
34962,0.717765025
34963,0.726060674
34964,0.733888363
34965,0.635531752
34966,0.440137325
34967,0.223599631
34968,0.039904196
34969,0.000170167
34970,0
34971,0
34972,0
34973,0
34974,0
34975,0
34976,0
